Zone,Ward,Area,Locality,Street,Usage,Guidance Value
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,9th Main Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 10th Street",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 10th Street",Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 1st Street",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 1st Street",Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 2nd Street",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 2nd Street",Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 3rd Street",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 3rd Street",Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 4th Street",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 4th Street",Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 5th Street",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 5th Street",Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 6th Street",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 6th Street",Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 7th Street",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 7th Street",Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 8th Street",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 8th Street",Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 9th Street",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,"Kurinji,Mullai,Marutham 9th Street",Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 10th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 10th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 11th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 11th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 12th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 12th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 13th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 13th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 14th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 14th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 15th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 15th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 16th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 16th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 17th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 17th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 18th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 18th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 19th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 19th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 1st Avenue,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 1st Avenue,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 1st Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 1st Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 1st Main Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 1st Main Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 20th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 20th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 21st Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 21st Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 22nd Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 22nd Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 23rd Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 23rd Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 24th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 24th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 25th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 25th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 26th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 26th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 27th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 27th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 28th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 28th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 29th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 29th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 2nd Avenue,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 2nd Avenue,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 2nd Main Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 2nd Main Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 30th Cross Lane,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 30th Cross Lane,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 30th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 30th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 31st Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 31st Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 32nd Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 32nd Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 33rd Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 33rd Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 34th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 34th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 35th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 35th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 36th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 36th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 37th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 37th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 38th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 38th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 39th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 39th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 3rd Avenue,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 3rd Avenue,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 3rd Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 3rd Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 3rd Main Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 3rd Main Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 40th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 40th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 41st Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 41st Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 43rd Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 43rd Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 44th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 44th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 45th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 45th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 46th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 46th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 47th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 47th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 48th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 48th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 49th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 49th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 4th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 4th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 4th Main Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 4th Main Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 50th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 50th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 51st Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 51st Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 52nd Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 52nd Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 53rd Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 53rd Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 54th Cross Lane,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 54th Cross Lane,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 54th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 54th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 55th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 55th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 56th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 56th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 5th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 5th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 5th Main Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 5th Main Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 6th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 6th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 6th Main Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 6th Main Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 7th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 7th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 7th Main Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 7th Main Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 8th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 8th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 8th Main Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 8th Main Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 9th Cross Lane,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 9th Cross Lane,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 9th Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar 9th Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar Beach Road 1st Lane,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar Beach Road 1st Lane,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar Beach Road 2nd Lane,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar Beach Road 2nd Lane,Residential,1
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar Beach Road(Water Land Drive),Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvalluvar Nagar,Thiruvalluvar Nagar Beach Road(Water Land Drive),Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,1st Seaward Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,1st Seaward Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,2nd Seaward Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,2nd Seaward Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,3rd Seaward Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,3rd Seaward Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,4th Seaward Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,4th Seaward Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,"5th Street     Jounalist	  Colony",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,"5th Street     Jounalist	  Colony",Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Aibea Nagar,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Aibea Nagar,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Barathidasan Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Barathidasan Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Bharathidasan 1st Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Bharathidasan 1st Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Bharathidasan 2nd Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Bharathidasan 2nd Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Chera Puram Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Chera Puram Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Chithrakulam Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Chithrakulam Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Dr.Vasudevan Nagar,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Dr.Vasudevan Nagar,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Dr.Vasudevan Nagar Extn,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Dr.Vasudevan Nagar Extn,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,East Avenue,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,East Avenue,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,East Mada Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,East Mada Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Hig (Tnhb),Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Hig (Tnhb),Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Jayaram 1st Cross St,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Jayaram 1st Cross St,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Jayaram 2nd Cross St,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Jayaram 2nd Cross St,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Jayaram 4th Cross St,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Jayaram 4th Cross St,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Jayaram Chetty Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Jayaram Chetty Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Jayaram Nagar 3rd Cross Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Jayaram Nagar 3rd Cross Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Kamaraj Nagar 25th (E) Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Kamaraj Nagar 25th (E) Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Kamarajar Nagar,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Kamarajar Nagar,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Kannappa Nagar Extn,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Kannappa Nagar Extn,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Kottivakkam Kuppam Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Kottivakkam Kuppam Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Lalitha Garden,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Lalitha Garden,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Mangala Eri Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Mangala Eri Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Mangaleri Cross Lane,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Mangaleri Cross Lane,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Mettu Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Mettu Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Muttukadu Road (East Coast Road),Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Muttukadu Road (East Coast Road),Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Nethaji  Nagar,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Nethaji  Nagar,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Nethaji  Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Nethaji  Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,New Beach Road,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,New Beach Road,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,North Mada Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,North Mada Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Ocean End Drive,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Ocean End Drive,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Poonthottam Street,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Poonthottam Street,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Puthiran Kani Kuttan Slum Area,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Puthiran Kani Kuttan Slum Area,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Raja Rangaswamy Avenue,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Raja Rangaswamy Avenue,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,"Rajaji Nagar 2nd Street,",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,"Rajaji Nagar 2nd Street,",Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Rajaji Nagar Extn.,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Rajaji Nagar Extn.,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Rajaji Nagar Lane,Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Rajaji Nagar Lane,Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,"Rajaji Nagar Main Street,",Non-Residential,3
N13,N182,Thiruvanmiyur,Thiruvanmiyur,"Rajaji Nagar Main Street,",Residential,1
N13,N182,Thiruvanmiyur,Thiruvanmiyur,Ramapandiyan Avenue,Non-Residential,3
